auid,indexed_name,surname,given_name,db_title,doi,cited_by,pub_date,parsed_title,ds_clean,title,affiliation,af_name,af_country,af_city,af_state,af_type,af_postal
1354269248,Gollek C.,Gollek,Cornelia,Metacognitive developments in word learning: Mutual exclusivity and theory of mind,10.1016/j.jecp.2016.03.007,10,2016-08-01,Metacognitive developments in word learning: Mutual exclusivity and theory of mind,Mutual exclusivity,,60025200,University of Stirling,United Kingdom,Stirling,Stirlingshire,univ,FK9 4LA
-1386856326,Doherty M.J.,Doherty,Martin J.,Metacognitive developments in word learning: Mutual exclusivity and theory of mind,10.1016/j.jecp.2016.03.007,10,2016-08-01,Metacognitive developments in word learning: Mutual exclusivity and theory of mind,Mutual exclusivity,,60160138,"University of East Anglia, Faculty of Social Sciences",United Kingdom,Norwich,Norfolk,univ,NR4 7TJ
-322366448,Kalashnikova M.,Kalashnikova,Marina,Disambiguation of novel labels and referential facts: A developmental perspective,10.1177/0142723714525946,19,2014-01-01,Disambiguation of novel labels and referential facts: A developmental perspective,Mutual exclusivity,,60107806,"The MARCS Institute for Brain, Behaviour and Development",Australia,Bankstown,NSW,resi,2214
451859008,Mattock K.,Mattock,Karen,Disambiguation of novel labels and referential facts: A developmental perspective,10.1177/0142723714525946,19,2014-01-01,Disambiguation of novel labels and referential facts: A developmental perspective,Mutual exclusivity,,60107806,"The MARCS Institute for Brain, Behaviour and Development",Australia,Bankstown,NSW,resi,2214
-1487431252,Monaghan P.,Monaghan,Padraic,Disambiguation of novel labels and referential facts: A developmental perspective,10.1177/0142723714525946,19,2014-01-01,Disambiguation of novel labels and referential facts: A developmental perspective,Mutual exclusivity,,60023643,Lancaster University,United Kingdom,Lancaster,Lancashire,univ,LA1 4YW
1463680520,Mather E.,Mather,Emily,Learning words over time: The role of stimulus repetition in mutual exclusivity,10.1080/15250000802569702,58,2009-02-06,Learning words over time: The role of stimulus repetition in mutual exclusivity,Mutual exclusivity,,60026851,University of Oxford,United Kingdom,Oxford,Oxfordshire,univ,OX1 2JD
-1585838860,Plunkett K.,Plunkett,Kim,Learning words over time: The role of stimulus repetition in mutual exclusivity,10.1080/15250000802569702,58,2009-02-06,Learning words over time: The role of stimulus repetition in mutual exclusivity,Mutual exclusivity,,60026851,University of Oxford,United Kingdom,Oxford,Oxfordshire,univ,OX1 2JD
-788570958,Houston-Price C.,Houston-Price,Carmel,Language experience shapes the development of the mutual exclusivity bias,10.1111/j.1532-7078.2009.00009.x,100,2010-03-01,Language experience shapes the development of the mutual exclusivity bias,Mutual exclusivity,,60012197,University of Reading,United Kingdom,Reading,Berkshire,univ,RG6 6AH
2085097632,Caloghiris Z.,Caloghiris,Zoe,Language experience shapes the development of the mutual exclusivity bias,10.1111/j.1532-7078.2009.00009.x,100,2010-03-01,Language experience shapes the development of the mutual exclusivity bias,Mutual exclusivity,,60012197,University of Reading,United Kingdom,Reading,Berkshire,univ,RG6 6AH
2085119232,Raviglione E.,Raviglione,Eleonora,Language experience shapes the development of the mutual exclusivity bias,10.1111/j.1532-7078.2009.00009.x,100,2010-03-01,Language experience shapes the development of the mutual exclusivity bias,Mutual exclusivity,,60023998,Cardiff University,United Kingdom,Cardiff,"South Glamorgan, Wales",univ,CF10 3AT
-322366448,Kalashnikova M.,Kalashnikova,Marina,Mutual exclusivity develops as a consequence of abstract rather than particular vocabulary knowledge,10.1177/0142723716648850,22,2016-10-01,Mutual exclusivity develops as a consequence of abstract rather than particular vocabulary knowledge,Mutual exclusivity,,60107806,"The MARCS Institute for Brain, Behaviour and Development",Australia,Bankstown,NSW,resi,2214
451859008,Mattock K.,Mattock,Karen,Mutual exclusivity develops as a consequence of abstract rather than particular vocabulary knowledge,10.1177/0142723716648850,22,2016-10-01,Mutual exclusivity develops as a consequence of abstract rather than particular vocabulary knowledge,Mutual exclusivity,,60107806,"The MARCS Institute for Brain, Behaviour and Development",Australia,Bankstown,NSW,resi,2214
-1487431252,Monaghan P.,Monaghan,Padraic,Mutual exclusivity develops as a consequence of abstract rather than particular vocabulary knowledge,10.1177/0142723716648850,22,2016-10-01,Mutual exclusivity develops as a consequence of abstract rather than particular vocabulary knowledge,Mutual exclusivity,,60023643,Lancaster University,United Kingdom,Lancaster,Lancashire,univ,LA1 4YW
165800216,Grassmann S.,Grassmann,Susanne,Young children follow pointing over words in interpreting acts of reference,10.1111/j.1467-7687.2009.00871.x,76,2010-01-01,Young children follow pointing over words in interpreting acts of reference,Mutual exclusivity,,60005807,Max-Planck-Institut für evolutionäre Anthropologie,Germany,Leipzig,Sachsen,resi,04103
-1585117866,Tomasello M.,Tomasello,Michael,Young children follow pointing over words in interpreting acts of reference,10.1111/j.1467-7687.2009.00871.x,76,2010-01-01,Young children follow pointing over words in interpreting acts of reference,Mutual exclusivity,,60005807,Max-Planck-Institut für evolutionäre Anthropologie,Germany,Leipzig,Sachsen,resi,04103
410615532,Graham S.A.,Graham,Susan A.,Infants' disambiguation of novel object words,10.1177/014272379801805302,45,1998-12-01,Infants' disambiguation of novel object words,Mutual exclusivity,,60002306,University of Calgary,Canada,Calgary,AB,univ,T2N 1N4
410615532,Graham S.A.,Graham,Susan A.,Infants' disambiguation of novel object words,10.1177/014272379801805302,45,1998-12-01,Infants' disambiguation of novel object words,Mutual exclusivity,,60002306,University of Calgary,Canada,Calgary,AB,univ,T2N 1N4
-1986202886,Poulin-Dubois D.,Poulin-Dubois,Diane,Infants' disambiguation of novel object words,10.1177/014272379801805302,45,1998-12-01,Infants' disambiguation of novel object words,Mutual exclusivity,,60033154,Concordia University,Canada,Montreal,QC,univ,H3G 1M8
-192026192,Baker R.K.,Baker,Rachel K.,Infants' disambiguation of novel object words,10.1177/014272379801805302,45,1998-12-01,Infants' disambiguation of novel object words,Mutual exclusivity,,60033154,Concordia University,Canada,Montreal,QC,univ,H3G 1M8
458496520,Byers-Heinlein K.,Byers-Heinlein,Krista,Lexicon structure and the disambiguation of novel words: Evidence from bilingual infants,10.1016/j.cognition.2013.05.010,72,2013-06-25,Lexicon structure and the disambiguation of novel words: Evidence from bilingual infants,Mutual exclusivity,,60033154,Concordia University,Canada,Montreal,QC,univ,H3G 1M8
-1585247077,Werker J.F.,Werker,Janet F.,Lexicon structure and the disambiguation of novel words: Evidence from bilingual infants,10.1016/j.cognition.2013.05.010,72,2013-06-25,Lexicon structure and the disambiguation of novel words: Evidence from bilingual infants,Mutual exclusivity,,60010365,The University of British Columbia,Canada,Vancouver,BC,univ,V6T 1Z4
1227479332,Maurer D.,Maurer,Daphne,The shape of boubas: Sound-shape correspondences in toddlers and adults,10.1111/j.1467-7687.2006.00495.x,310,2006-05-01,The shape of boubas: sound-shape correspondences in toddlers and adults,Sound symbolism,,60031828,McMaster University,Canada,Hamilton,ON,univ,L8S 4L8
1227479332,Maurer D.,Maurer,Daphne,The shape of boubas: Sound-shape correspondences in toddlers and adults,10.1111/j.1467-7687.2006.00495.x,310,2006-05-01,The shape of boubas: sound-shape correspondences in toddlers and adults,Sound symbolism,,60031828,McMaster University,Canada,Hamilton,ON,univ,L8S 4L8
-76243088,Pathman T.,Pathman,Thanujeni,The shape of boubas: Sound-shape correspondences in toddlers and adults,10.1111/j.1467-7687.2006.00495.x,310,2006-05-01,The shape of boubas: sound-shape correspondences in toddlers and adults,Sound symbolism,,60031828,McMaster University,Canada,Hamilton,ON,univ,L8S 4L8
-76243088,Pathman T.,Pathman,Thanujeni,The shape of boubas: Sound-shape correspondences in toddlers and adults,10.1111/j.1467-7687.2006.00495.x,310,2006-05-01,The shape of boubas: sound-shape correspondences in toddlers and adults,Sound symbolism,,60008724,Duke University,United States,Durham,NC,univ,27705-3191
-1986040303,Mondloch C.J.,Mondloch,Catherine J.,The shape of boubas: Sound-shape correspondences in toddlers and adults,10.1111/j.1467-7687.2006.00495.x,310,2006-05-01,The shape of boubas: sound-shape correspondences in toddlers and adults,Sound symbolism,,60001343,Brock University,Canada,St. Catharines,ON,univ,L2S 3A1
525301412,Spector F.,Spector,Ferrinne,Early sound symbolism for vowel sounds,10.1068/i0535,22,2013-06-25,Early sound symbolism for vowel sounds,Sound symbolism,,60031828,McMaster University,Canada,Hamilton,ON,univ,L8S 4L8
525301412,Spector F.,Spector,Ferrinne,Early sound symbolism for vowel sounds,10.1068/i0535,22,2013-06-25,Early sound symbolism for vowel sounds,Sound symbolism,,60022913,Edgewood College,United States,Madison,WI,coll,NA
1227479332,Maurer D.,Maurer,Daphne,Early sound symbolism for vowel sounds,10.1068/i0535,22,2013-06-25,Early sound symbolism for vowel sounds,Sound symbolism,,60031828,McMaster University,Canada,Hamilton,ON,univ,L8S 4L8
-1666496464,Ozturk O.,Ozturk,Ozge,Sound symbolism in infancy: Evidence for sound–shape cross-modal correspondences in 4-month-olds,10.1016/j.jecp.2012.05.004,146,2013-02-01,Sound symbolism in infancy:Evidence for Sound-Shape cross-modal correspondences in 4-month-olds,Sound symbolism,,60021784,New York University,United States,New York,NY,univ,10012-1019
1616385032,Krehm M.,Krehm,Madelaine,Sound symbolism in infancy: Evidence for sound–shape cross-modal correspondences in 4-month-olds,10.1016/j.jecp.2012.05.004,146,2013-02-01,Sound symbolism in infancy:Evidence for Sound-Shape cross-modal correspondences in 4-month-olds,Sound symbolism,,60021784,New York University,United States,New York,NY,univ,10012-1019
-788594828,Vouloumanos A.,Vouloumanos,Athena,Sound symbolism in infancy: Evidence for sound–shape cross-modal correspondences in 4-month-olds,10.1016/j.jecp.2012.05.004,146,2013-02-01,Sound symbolism in infancy:Evidence for Sound-Shape cross-modal correspondences in 4-month-olds,Sound symbolism,,60021784,New York University,United States,New York,NY,univ,10012-1019
-1187872142,Imai M.,Imai,Mutsumi,Sound symbolism facilitates word learning in 14-month-olds,10.1371/journal.pone.0116494,45,2015-02-19,Sound Symbolism Facilitates Word Learning in 14-Month-Olds,Sound symbolism,,60025997,Keio University,Japan,Tokyo,NA,univ,108-8345
407910752,Miyazaki M.,Miyazaki,Michiko,Sound symbolism facilitates word learning in 14-month-olds,10.1371/journal.pone.0116494,45,2015-02-19,Sound Symbolism Facilitates Word Learning in 14-Month-Olds,Sound symbolism,,60029659,Otsuma Women's University,Japan,Tokyo,NA,univ,102-8357
407910752,Miyazaki M.,Miyazaki,Michiko,Sound symbolism facilitates word learning in 14-month-olds,10.1371/journal.pone.0116494,45,2015-02-19,Sound Symbolism Facilitates Word Learning in 14-Month-Olds,Sound symbolism,,60013991,Tamagawa University,Japan,Machida,Tokyo,univ,194-8610
281551308,Yeung H.H.,Yeung,H. Henny,Sound symbolism facilitates word learning in 14-month-olds,10.1371/journal.pone.0116494,45,2015-02-19,Sound Symbolism Facilitates Word Learning in 14-Month-Olds,Sound symbolism,,60008134,CNRS Centre National de la Recherche Scientifique,France,Paris,NA,resi,75794
281551308,Yeung H.H.,Yeung,H. Henny,Sound symbolism facilitates word learning in 14-month-olds,10.1371/journal.pone.0116494,45,2015-02-19,Sound Symbolism Facilitates Word Learning in 14-Month-Olds,Sound symbolism,,60210214,Integrative Neuroscience and Cognition Center,France,Paris,Ile-de-France,resi,75006
-120137776,Hidaka S.,Hidaka,Shohei,Sound symbolism facilitates word learning in 14-month-olds,10.1371/journal.pone.0116494,45,2015-02-19,Sound Symbolism Facilitates Word Learning in 14-Month-Olds,Sound symbolism,,60011375,Japan Advanced Institute of Science and Technology,Japan,Nomi,Ishikawa,univ,923-1292
-1600827964,Kantartzis K.,Kantartzis,Katerina,Sound symbolism facilitates word learning in 14-month-olds,10.1371/journal.pone.0116494,45,2015-02-19,Sound Symbolism Facilitates Word Learning in 14-Month-Olds,Sound symbolism,,60019702,University of Birmingham,United Kingdom,Birmingham,West Midlands,univ,B15 2TT
1737140032,Okada H.,Okada,Hiroyuki,Sound symbolism facilitates word learning in 14-month-olds,10.1371/journal.pone.0116494,45,2015-02-19,Sound Symbolism Facilitates Word Learning in 14-Month-Olds,Sound symbolism,,60013991,Tamagawa University,Japan,Machida,Tokyo,univ,194-8610
-1584742910,Kita S.,Kita,Sotaro,Sound symbolism facilitates word learning in 14-month-olds,10.1371/journal.pone.0116494,45,2015-02-19,Sound Symbolism Facilitates Word Learning in 14-Month-Olds,Sound symbolism,,60022020,University of Warwick,United Kingdom,Coventry,West Midlands,univ,CV4 7AL
