study_ID,long_cite,short_cite,doi,peer_reviewed,coder1,coder2,expt_num,expt_condition,same_infant,response_mode,task,exposure_phase,method,dependent_measure,participant_design,native_lang1,native_lang2,test_lang1,percentV_tl1,deltaC_tl1,deltaV_tl1,VarcoC_tl1,VarcoV_tl1,nPVI-C_tl1,nPVI-V_tl1,nPVI-CV_tl1,rPVI-C_tl1,rPVI-V_tl1,rPVI-CV_tl1,nFinalC_tl1,nFinalV_tl1,nFinalCV_tl1,speechrate_tl1,test_lang2,percentV_tl2,deltaC_tl2,deltaV_tl2,VarcoC_tl2,VarcoV_tl2,nPVI-C_tl2,nPVI-V_tl2,nPVI-CV_tl2,rPVI-C_tl2,rPVI-V_tl2,rPVI-CV_tl2,nFinalC_tl2,nFinalV_tl2,nFinalCV_tl2,speechrate_tl2,test_lang_lab,rhythm_contrast,native_lang,native_accent,same_lang,rhythm_class,speech_manip,speech_manip_specific,trial_control,num_trials,infant_type,modality,same_speaker,register,group_name_1,group_name_2,n_1,n_2,n_excluded_1,n_excluded_2,mean_age_1,age_range_1,mean_age_2,age_range_2,gender_1,gender_2,x_1,x_2,SD_1,SD_2,corr,r,t,F,d,d_var,g,g_SE,p_val_reported,all_null,imprecise,source_of_data,source_of_durational_metrics,stimuli_link,paper_link,data_link,comments,controlled for speech rate?
kinzler07,"Kinzler, K. D., Dupoux, E., & Spelke, E. S. (2007). The native language of social cognition. Proceedings of the National Academy of Sciences, 104(30), 12577-12580. https://doi.org/10.1073/pnas.0705345104",Kinzler et al. (2007),10.1073/pnas.0705345104,yes,LG,,3,3,3,behavior,pref,familiarization,CF,looking_time_change_pc,within_one,Eastern New England English (Boston),,American English,49.61284,57.02825,56.82514,57.74966,55.2508,,58.54845,,67.53651,,,,,,5.7346,Spanish,47.45547,38.63893,26.03228,47.92,44.41897,,42.25115,29,52.15641,26.932,51,1.05,1.15,1.1,8,EnAm-Sp,native_forclassforeign,yesno,,lang,diff,none,none,fixed,,typical,audiovisual,diff,,test_lang1,chance_level,24,,6.89,,184.64,32.44,,,0.5,,61.250,50.000,20.490,,,,-2.650,,,,,,<0.01,,,figure,,,https://drive.google.com/file/d/1aLGklvlB04peiBI-qVoNKj7loJYIpTw0/view?usp=sharing,https://drive.google.com/drive/folders/1NjR2ur6M5-okaWLvHSuzNIEJptIf3cuu?usp=sharing,reported as p<0.01; SD_1 calculated from Fig 2c; reversed t sign,no
kinzler07,"Kinzler, K. D., Dupoux, E., & Spelke, E. S. (2007). The native language of social cognition. Proceedings of the National Academy of Sciences, 104(30), 12577-12580. https://doi.org/10.1073/pnas.0705345104",Kinzler et al. (2007),10.1073/pnas.0705345104,yes,LG,,4,4_eng,4_eng,behavior,pref,familiarization,FC,target_selection,within_two,Eastern New England English (Boston),,American English,49.61284,57.02825,56.82514,57.74966,55.2508,,58.54845,,67.53651,,,,,,5.7346,Standard French,51.06533,45.35373,40.97273,45.06207,67.7447,,49.07143,,60.6303,,,,,,6.191304,EnAm-FrSt,native_forclassforeign,yesno,,lang,diff,none,none,fixed,,typical,audiovisual,diff,,test_lang1,test_lang2,16,,1.5,,308.4,31.44,,,0.688,,1.746753,0.999,1.060,0.727,,,,-5.870,,,,,<0.05,,,figure,,,https://drive.google.com/file/d/1aLGklvlB04peiBI-qVoNKj7loJYIpTw0/view?usp=sharing,https://drive.google.com/drive/folders/1NjR2ur6M5-okaWLvHSuzNIEJptIf3cuu?usp=sharing,reported as p<0.05; x and SD calculated from Fig 3a; reversed F sign,no
kinzler07,"Kinzler, K. D., Dupoux, E., & Spelke, E. S. (2007). The native language of social cognition. Proceedings of the National Academy of Sciences, 104(30), 12577-12580. https://doi.org/10.1073/pnas.0705345104",Kinzler et al. (2007),10.1073/pnas.0705345104,yes,LG,,4,4_fren,4_fren,behavior,pref,familiarization,FC,target_selection,within_two,Parisian French,,Standard French,51.06533,45.35373,40.97273,45.06207,67.7447,,49.07143,,60.6303,,,,,,6.191304,American English,49.61284,57.02825,56.82514,57.74966,55.2508,,58.54845,,67.53651,,,,,,5.7346,FrSt-EnAm,native_forclassforeign,yesno,,lang,diff,none,none,fixed,,typical,audiovisual,diff,,test_lang1,test_lang2,16,,1.5,,308.4,31.44,,,0.688,,1.877,0.874,0.935,0.727,,,,-12.000,,,,,<0.01,,,figure,,,https://drive.google.com/file/d/1aLGklvlB04peiBI-qVoNKj7loJYIpTw0/view?usp=sharing,https://drive.google.com/drive/folders/1NjR2ur6M5-okaWLvHSuzNIEJptIf3cuu?usp=sharing,reported as p<0.01; x and SD calculated from Fig 3a; reversed F sign,no
kinzler07,"Kinzler, K. D., Dupoux, E., & Spelke, E. S. (2007). The native language of social cognition. Proceedings of the National Academy of Sciences, 104(30), 12577-12580. https://doi.org/10.1073/pnas.0705345104",Kinzler et al. (2007),10.1073/pnas.0705345104,yes,LG,,6,6_eng,6_eng,behavior,pref,familiarization,CF,looking_time_change_pc,within_one,Eastern New England English (Boston) (n=12); Parisian French (n=12),,American English/Standard French,50.33908,51.19099,48.89893,51.40586,61.49775,,53.80994,,64.08341,,,,,,,French-accented English/English-accented French,,,63.0415,,,,,,,30.249,,,,,,EnAm/FrSt-EnFracc/FrEnacc,native_nonnatdialect,yesyes,yesno,accent,,none,none,fixed,,typical,audiovisual,diff,,test_lang1,chance_level,24,,6.89,,174.2,15.44,,,0.583,,56.500,50.000,16.184,,,,,-1.940,,,,,<0.05,,Y,figure,,,https://drive.google.com/file/d/1aLGklvlB04peiBI-qVoNKj7loJYIpTw0/view?usp=sharing,https://drive.google.com/drive/folders/1NjR2ur6M5-okaWLvHSuzNIEJptIf3cuu?usp=sharing,conflates English and French-learning babies; reported as p<0.05; SD_1 calculated from Fig 2d; reversed F sign,no
kitamura06,"Kitamura, C., Panneton, R., Diehl, M., & Notley, A. (2006). Attuning to the native dialect: When more means less. Proceedings of the 11th Australian International Conference on Speech Science & Technology. Australian International Conference on Speech Science & Technology, University of Auckland, New Zealand.",Kitamura et al. (2006),,no,LG,,1,ae_1,ae_1,behavior,pref,test_only,CF,looking_time,within_two,Midland American English (Virginia),,Midland American English,50.27,59.46,59.64,58.32,55.7,,58.72,,70.4,,,,,,5.36,General Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,EnAmMidl-EnAu,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,12,typical,audio,diff,IDS,test_lang1,test_lang2,20,,3,,183.4,,,,0.55,,14.8,17.100,4.95,5.700,,,,5.580,,,,,,,,paper,,,https://drive.google.com/file/d/1CtWynJwM3DfWB2Oi6AGGpc_RLrY7vMGD/view?usp=sharing,,"infant-controlled trials from Kitamura, email 29/04/2020",no
kitamura13,"Kitamura, C., Panneton, R., & Best, C. T. (2013). The development of language constancy: Attention to native versus nonnative accents. Child Development, 84(5), 1686-1700. https://doi.org/10.1111/cdev.12068",Kitamura et al. (2013),10.1111/cdev.12068,yes,LG,,1,1,1,behavior,pref,test_only,CF,looking_time,within_two,Australian English,,General Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,Respectable South African English,,,,,,,60.66,,68.155,,,,,,,EnAu-EnSA,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,12,typical,audio,diff,IDS,test_lang1,test_lang2,24,,4,,183.4,21,,,0.5,,19.600,16.500,7.838,7.348,,,,-8.200,,,,,,,,paper,,,https://drive.google.com/file/d/1daT2-0rQqJcUXQSKGjTY2U7ax3JiNagQ/view?usp=sharing,,"infant-controlled trials from Kitamura, email 29/04/2020; reversed F sign",no
kitamura13,"Kitamura, C., Panneton, R., & Best, C. T. (2013). The development of language constancy: Attention to native versus nonnative accents. Child Development, 84(5), 1686-1700. https://doi.org/10.1111/cdev.12068",Kitamura et al. (2013),10.1111/cdev.12068,yes,LG,,2,2,2,behavior,pref,test_only,CF,looking_time,within_two,Australian English,,General Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,Respectable South African English,,,,,,,60.66,,68.155,,,,,,,EnAu-EnSA,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,12,typical,audio,diff,IDS,test_lang1,test_lang2,24,,3,,270.2,25.2,,,0.5,,13.100,11.700,5.879,6.859,,,,,,,,,,,,paper,,,https://drive.google.com/file/d/1daT2-0rQqJcUXQSKGjTY2U7ax3JiNagQ/view?usp=sharing,,"infant-controlled trials from Kitamura, email 29/04/2020",no
kitamura13,"Kitamura, C., Panneton, R., & Best, C. T. (2013). The development of language constancy: Attention to native versus nonnative accents. Child Development, 84(5), 1686-1700. https://doi.org/10.1111/cdev.12068",Kitamura et al. (2013),10.1111/cdev.12068,yes,LG,,3,3,3,behavior,discrim,habituation,CF,looking_time,within_two,Australian English,,General Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,Respectable South African English,,,,,,,60.66,,68.155,,,,,,,EnAu-EnSA,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,4,typical,audio,diff,IDS,familiarized,novel,24,,12,,270.2,46.2,,,0.5,,5.200,6,2.449,3.429,,,,,,,,,,,,paper,,,https://drive.google.com/file/d/1daT2-0rQqJcUXQSKGjTY2U7ax3JiNagQ/view?usp=sharing,,"infant-controlled trials from Kitamura, email 29/04/2020",no
kitamura13,"Kitamura, C., Panneton, R., & Best, C. T. (2013). The development of language constancy: Attention to native versus nonnative accents. Child Development, 84(5), 1686-1700. https://doi.org/10.1111/cdev.12068",Kitamura et al. (2013),10.1111/cdev.12068,yes,LG,,4,ame_first4,ame_first4,behavior,pref,test_only,CF,looking_time,within_two,Australian English,,General Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,Midland American English,50.27,59.46,59.64,58.32,55.7,,58.72,,70.4,,,,,,5.36,EnAu-EnAmMidl,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,12,typical,audio,diff,IDS,test_lang1,test_lang2,12,,1.5,,182.7,23.8,,,0.458,,17.300,18.4,4.503,6.235,,,,,,,,,,,,paper,,,https://drive.google.com/file/d/1daT2-0rQqJcUXQSKGjTY2U7ax3JiNagQ/view?usp=sharing,,"infant-controlled trials from Kitamura, email 29/04/2020",no
kitamura13,"Kitamura, C., Panneton, R., & Best, C. T. (2013). The development of language constancy: Attention to native versus nonnative accents. Child Development, 84(5), 1686-1700. https://doi.org/10.1111/cdev.12068",Kitamura et al. (2013),10.1111/cdev.12068,yes,LG,,4,ause_first4,ause_first4,behavior,pref,test_only,CF,looking_time,within_two,Australian English,,General Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,Midland American English,50.27,59.46,59.64,58.32,55.7,,58.72,,70.4,,,,,,5.36,EnAu-EnAmMidl,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,12,typical,audio,diff,IDS,test_lang1,test_lang2,12,,1.5,,182.7,23.8,,,0.458,,16.700,13.400,6.235,5.889,,,,,,,,,,,,paper,,,https://drive.google.com/file/d/1daT2-0rQqJcUXQSKGjTY2U7ax3JiNagQ/view?usp=sharing,,"infant-controlled trials from Kitamura, email 29/04/2020",no
kitamura13,"Kitamura, C., Panneton, R., & Best, C. T. (2013). The development of language constancy: Attention to native versus nonnative accents. Child Development, 84(5), 1686-1700. https://doi.org/10.1111/cdev.12068",Kitamura et al. (2013),10.1111/cdev.12068,yes,LG,,5,5,5,behavior,pref,test_only,CF,looking_time,within_two,Australian English,,General Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,Midland American English,50.27,59.46,59.64,58.32,55.7,,58.72,,70.4,,,,,,5.36,EnAu-EnAmMidl,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,12,typical,audio,diff,IDS,test_lang1,test_lang2,24,,3,,105.7,31.5,,,0.5,,18.800,15.600,7.348,6.369,,,,-8.400,,,,,<0.008,,,paper,,,https://drive.google.com/file/d/1daT2-0rQqJcUXQSKGjTY2U7ax3JiNagQ/view?usp=sharing,,"infant-controlled trials from Kitamura, email 29/04/2020; reversed F sign",no
kitamura13,"Kitamura, C., Panneton, R., & Best, C. T. (2013). The development of language constancy: Attention to native versus nonnative accents. Child Development, 84(5), 1686-1700. https://doi.org/10.1111/cdev.12068",Kitamura et al. (2013),10.1111/cdev.12068,yes,LG,,6,ame_6,ame_6,behavior,discrim,habituation,CF,looking_time,within_two,Australian English,,General Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,Midland American English,50.27,59.46,59.64,58.32,55.7,,58.72,,70.4,,,,,,5.36,EnAu-EnAmMidl,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,4,typical,audio,diff,IDS,familiarized,novel,18,,5,,184.8,23.8,,,0.556,,8.000,8.100,3.394,5.091,,,,,,,,,,,,paper,,,https://drive.google.com/file/d/1daT2-0rQqJcUXQSKGjTY2U7ax3JiNagQ/view?usp=sharing,,"infant-controlled trials from Kitamura, email 29/04/2020",no
kitamura13,"Kitamura, C., Panneton, R., & Best, C. T. (2013). The development of language constancy: Attention to native versus nonnative accents. Child Development, 84(5), 1686-1700. https://doi.org/10.1111/cdev.12068",Kitamura et al. (2013),10.1111/cdev.12068,yes,LG,,6,sae_6,sae_6,behavior,discrim,habituation,CF,looking_time,within_two,Australian English,,General Australian English,43.71111,64.7,46.39444,63,51.72727,67,71.15455,,49.4,,,,,,5.12,Respectable South African English,,,,,,,60.66,,68.155,,,,,,,EnAu-EnSA,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,4,typical,audio,diff,IDS,familiarized,novel,18,,3,,179.9,28.7,,,0.333,,5.200,9.200,2.546,4.243,,,,,,,,,,,,paper,,,https://drive.google.com/file/d/1daT2-0rQqJcUXQSKGjTY2U7ax3JiNagQ/view?usp=sharing,,"infant-controlled trials from Kitamura, email 29/04/2020",no
may011,"May, L., Byers-Heinlein, K., Gervain, J., & Werker, J. F. (2011). Language and the newborn brain: Does prenatal language experience shape the neonate neural response to speech? Frontiers in Psychology, 2. https://doi.org/10.3389/fpsyg.2011.00222",May et al. (2011),10.3389/fpsyg.2011.00222,yes,LG,,1,forwards_left,1,NIRS,pref,test_only,PA,mean_amplitude,within_two,Canadian English (Vancouver),,Canadian English (Vancouver),49.12573,56.815,53.31,58.42,53.4668,,57.01,,67.25668,,,,,,5.676919,Tagalog,46.8,46.6,45.2,,,,,,,,,,,,,EnCa-Tg,native_forclassforeign,yesno,yesno,lang,diff,segmental,lpf,fixed,14,typical,audio,diff,ADS,test_lang1,test_lang2,20,,10,,1.6,4,,,,,0.013,-0.023,0.053,0.082,,,,,,,,,,,,paper,,,https://drive.google.com/file/d/1OXymLx_JPomlr6fXWdJUpEmbu5u59kdR/view?usp=sharing,,,yes
may011,"May, L., Byers-Heinlein, K., Gervain, J., & Werker, J. F. (2011). Language and the newborn brain: Does prenatal language experience shape the neonate neural response to speech? Frontiers in Psychology, 2. https://doi.org/10.3389/fpsyg.2011.00222",May et al. (2011),10.3389/fpsyg.2011.00222,yes,LG,,1,forwards_right,1,NIRS,pref,test_only,PA,mean_amplitude,within_two,Canadian English (Vancouver),,Canadian English (Vancouver),49.12573,56.815,53.31,58.42,53.4668,,57.01,,67.25668,,,,,,5.676919,Tagalog,46.8,46.6,45.2,,,,,,,,,,,,,EnCa-Tg,native_forclassforeign,yesno,yesno,lang,diff,segmental,lpf,fixed,14,typical,audio,diff,ADS,test_lang1,test_lang2,20,,10,,1.6,4,,,,,0.019,-0.016,0.057,0.066,,,,,,,,,,,,paper,,,https://drive.google.com/file/d/1OXymLx_JPomlr6fXWdJUpEmbu5u59kdR/view?usp=sharing,,,yes
may011,"May, L., Byers-Heinlein, K., Gervain, J., & Werker, J. F. (2011). Language and the newborn brain: Does prenatal language experience shape the neonate neural response to speech? Frontiers in Psychology, 2. https://doi.org/10.3389/fpsyg.2011.00222",May et al. (2011),10.3389/fpsyg.2011.00222,yes,LG,,1,backwards_left,1,NIRS,pref,test_only,PA,mean_amplitude,within_two,Canadian English (Vancouver),,Canadian English (Vancouver),49.12573,56.815,53.31,58.42,53.4668,,57.01,,67.25668,,,,,,5.676919,Tagalog,46.8,46.6,45.2,,,,,,,,,,,,,EnCa-Tg,native_forclassforeign,yesno,yesno,lang,diff,backwards,lpf/backwards,fixed,14,typical,audio,diff,ADS,test_lang1,test_lang2,20,,10,,1.6,4,,,,,0.012,0.035,0.057,0.066,,,,,,,,,,,,paper,,,https://drive.google.com/file/d/1OXymLx_JPomlr6fXWdJUpEmbu5u59kdR/view?usp=sharing,,,yes
may011,"May, L., Byers-Heinlein, K., Gervain, J., & Werker, J. F. (2011). Language and the newborn brain: Does prenatal language experience shape the neonate neural response to speech? Frontiers in Psychology, 2. https://doi.org/10.3389/fpsyg.2011.00222",May et al. (2011),10.3389/fpsyg.2011.00222,yes,LG,,1,backwards_right,1,NIRS,pref,test_only,PA,mean_amplitude,within_two,Canadian English (Vancouver),,Canadian English (Vancouver),49.12573,56.815,53.31,58.42,53.4668,,57.01,,67.25668,,,,,,5.676919,Tagalog,46.8,46.6,45.2,,,,,,,,,,,,,EnCa-Tg,native_forclassforeign,yesno,yesno,lang,diff,backwards,lpf/backwards,fixed,14,typical,audio,diff,ADS,test_lang1,test_lang2,20,,10,,1.6,4,,,,,0.022,0.021,0.079,0.049,,,,,,,,,,,,paper,,,https://drive.google.com/file/d/1OXymLx_JPomlr6fXWdJUpEmbu5u59kdR/view?usp=sharing,,,yes
mehler88,"Mehler, J., Jusczyk, P., Lambertz, G., Halsted, N., Bertoncini, J., & Amiel-Tison, C. (1988). A precursor of language acquisition in young infants. Cognition, 29, 143-178. https://doi.org/10.1016/0010-0277(88)90035-2",Mehler et al. (1988),10.1016/0010-0277(88)90035-2,yes,LG,,1,hab_french1,hab_french1,behavior,discrim,habituation,HAS,sucking_rate,between,Parisian French,,Standard French,51.06533,45.35373,40.97273,45.06207,67.7447,,49.07143,,60.6303,,,,,,6.191304,Russian,55.25526,52.7475,35.274,46.428,65.31789,60.086,44.99683,,53.14436,,,,,,,FrSt-Ru,native_forclassforeign,yesno,yesno,lang,diff,none,none,fixed,9,typical,audio,same,,test_lang1,test_lang2,10,10,6,6,4,1,4,1,,,33.855,32.361,15.174,13.215,,,,,,,,,,,,figure,,,https://drive.google.com/file/d/1kZwPT8-4imtEiVn9ZiZxQ8S3hJ_lK8ld/view?usp=sharing,https://drive.google.com/file/d/1OXymLx_JPomlr6fXWdJUpEmbu5u59kdR/view?usp=sharing,x and SD calculated from Fig 2 p. 149; reported as F<1,no
mehler88,"Mehler, J., Jusczyk, P., Lambertz, G., Halsted, N., Bertoncini, J., & Amiel-Tison, C. (1988). A precursor of language acquisition in young infants. Cognition, 29, 143-178. https://doi.org/10.1016/0010-0277(88)90035-2",Mehler et al. (1988),10.1016/0010-0277(88)90035-2,yes,LG,,1,hab_russian1,hab_russian1,behavior,discrim,habituation,HAS,sucking_rate,between,Parisian French,,Standard French,51.06533,45.35373,40.97273,45.06207,67.7447,,49.07143,,60.6303,,,,,,6.191304,Russian,55.25526,52.7475,35.274,46.428,65.31789,60.086,44.99683,,53.14436,,,,,,,FrSt-Ru,native_forclassforeign,yesno,yesno,lang,diff,none,none,fixed,9,typical,audio,same,,test_lang2,test_lang1,10,10,6,6,4,1,4,1,,,23.842,35.495,13.089,12.964,,,,8.160,,,,,0.010,,,figure,,,https://drive.google.com/file/d/1kZwPT8-4imtEiVn9ZiZxQ8S3hJ_lK8ld/view?usp=sharing,https://drive.google.com/file/d/1OXymLx_JPomlr6fXWdJUpEmbu5u59kdR/view?usp=sharing,x and SD calculated from Fig 2 p. 149,no
mehler88,"Mehler, J., Jusczyk, P., Lambertz, G., Halsted, N., Bertoncini, J., & Amiel-Tison, C. (1988). A precursor of language acquisition in young infants. Cognition, 29, 143-178. https://doi.org/10.1016/0010-0277(88)90035-2",Mehler et al. (1988),10.1016/0010-0277(88)90035-2,yes,LG,,3,hab_english3,hab_english3,behavior,discrim,habituation,HAS,sucking_rate,between,Parisian French,,American English,49.61284,57.02825,56.82514,57.74966,55.2508,,58.54845,,67.53651,,,,,,5.7346,Italian,48.82214,46.03735,41.75257,50.40455,53.30909,,47.546,,52.07357,,,,,,6.8,EnAm-It,natclassforeign_forclassforeign,nono,nono,lang,diff,none,none,fixed,9,typical,audio,same,,test_lang1,test_lang2,8,10,5.333,6.667,4,1,4,1,,,28.094,34.992,12.684,14.839,,,,1.450,,,,,,,,figure,,,https://drive.google.com/file/d/1kZwPT8-4imtEiVn9ZiZxQ8S3hJ_lK8ld/view?usp=sharing,https://drive.google.com/file/d/1OXymLx_JPomlr6fXWdJUpEmbu5u59kdR/view?usp=sharing,x and SD calculated from Fig 4 p. 155,no
mehler88,"Mehler, J., Jusczyk, P., Lambertz, G., Halsted, N., Bertoncini, J., & Amiel-Tison, C. (1988). A precursor of language acquisition in young infants. Cognition, 29, 143-178. https://doi.org/10.1016/0010-0277(88)90035-2",Mehler et al. (1988),10.1016/0010-0277(88)90035-2,yes,LG,,3,hab_italian3,hab_italian3,behavior,discrim,habituation,HAS,sucking_rate,between,Parisian French,,American English,49.61284,57.02825,56.82514,57.74966,55.2508,,58.54845,,67.53651,,,,,,5.7346,Italian,48.82214,46.03735,41.75257,50.40455,53.30909,,47.546,,52.07357,,,,,,6.8,EnAm-It,natclassforeign_forclassforeign,nono,nono,lang,diff,none,none,fixed,9,typical,audio,same,,test_lang2,test_lang1,8,10,5.333,6.667,4,1,4,1,,,27.763,32.832,9.082,14.270,,,,1.110,,,,,,,,figure,,,https://drive.google.com/file/d/1kZwPT8-4imtEiVn9ZiZxQ8S3hJ_lK8ld/view?usp=sharing,https://drive.google.com/file/d/1OXymLx_JPomlr6fXWdJUpEmbu5u59kdR/view?usp=sharing,x and SD calculated from Fig 4 p. 155,no
mehler88,"Mehler, J., Jusczyk, P., Lambertz, G., Halsted, N., Bertoncini, J., & Amiel-Tison, C. (1988). A precursor of language acquisition in young infants. Cognition, 29, 143-178. https://doi.org/10.1016/0010-0277(88)90035-2",Mehler et al. (1988),10.1016/0010-0277(88)90035-2,yes,LG,,4,hab_english4,hab_english4,behavior,discrim,habituation,CF,looking_time,between,American English,,American English,49.61284,57.02825,56.82514,57.74966,55.2508,,58.54845,,67.53651,,,,,,5.7346,Italian,48.82214,46.03735,41.75257,50.40455,53.30909,,47.546,,52.07357,,,,,,6.8,EnAm-It,native_forclassforeign,yesno,yesno,lang,diff,none,none,fixed,3,typical,audio,same,,test_lang1,test_lang2,10,10,17.5,17.5,74.9,30.1,74.9,30.1,,,,,,,,,2.610,,,,,,<0.01,,,paper,,,https://drive.google.com/file/d/1kZwPT8-4imtEiVn9ZiZxQ8S3hJ_lK8ld/view?usp=sharing,https://drive.google.com/file/d/1OXymLx_JPomlr6fXWdJUpEmbu5u59kdR/view?usp=sharing,,no
mehler88,"Mehler, J., Jusczyk, P., Lambertz, G., Halsted, N., Bertoncini, J., & Amiel-Tison, C. (1988). A precursor of language acquisition in young infants. Cognition, 29, 143-178. https://doi.org/10.1016/0010-0277(88)90035-2",Mehler et al. (1988),10.1016/0010-0277(88)90035-2,yes,LG,,4,hab_italian4,hab_italian4,behavior,discrim,habituation,CF,looking_time,between,American English,,American English,49.61284,57.02825,56.82514,57.74966,55.2508,,58.54845,,67.53651,,,,,,5.7346,Italian,48.82214,46.03735,41.75257,50.40455,53.30909,,47.546,,52.07357,,,,,,6.8,EnAm-It,native_forclassforeign,yesno,yesno,lang,diff,none,none,fixed,3,typical,audio,same,,test_lang2,test_lang1,10,10,17.5,17.5,74.9,30.1,74.9,30.1,,,,,,,,,2.110,,,,,,<0.025,,,paper,,,https://drive.google.com/file/d/1kZwPT8-4imtEiVn9ZiZxQ8S3hJ_lK8ld/view?usp=sharing,https://drive.google.com/file/d/1OXymLx_JPomlr6fXWdJUpEmbu5u59kdR/view?usp=sharing,,no
mehler88,"Mehler, J., Jusczyk, P., Lambertz, G., Halsted, N., Bertoncini, J., & Amiel-Tison, C. (1988). A precursor of language acquisition in young infants. Cognition, 29, 143-178. https://doi.org/10.1016/0010-0277(88)90035-2",Mehler et al. (1988),10.1016/0010-0277(88)90035-2,yes,LG,,5,hab_french5,hab_french5,behavior,discrim,habituation,CF,looking_time,between,American English,,Standard French,51.06533,45.35373,40.97273,45.06207,67.7447,,49.07143,,60.6303,,,,,,6.191304,Russian,55.25526,52.7475,35.274,46.428,65.31789,60.086,44.99683,,53.14436,,,,,,,FrSt-Ru,natclassforeign_forclassforeign,nono,nono,lang,diff,none,none,fixed,3,typical,audio,same,,test_lang1,test_lang2,10,10,18.75,18.75,70.7,30.1,70.7,30.1,,,,,,,,,0.210,,,,,,,,,paper,,,https://drive.google.com/file/d/1kZwPT8-4imtEiVn9ZiZxQ8S3hJ_lK8ld/view?usp=sharing,https://drive.google.com/file/d/1OXymLx_JPomlr6fXWdJUpEmbu5u59kdR/view?usp=sharing,,no
