ds_clean,long_cite,short_cite,same_infant,study_ID,unique_row,d_calc,d_var_calc,mean_age_months,response_mode,behavioral_measure,stimuli_naturalness,exposure_phase
Mispronunciation sensitivity,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135","van der Feest & Fikkert, (2015)",24mo,35,174,0.7274613391789285,0.02634583333333333,24.560997145731942,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135","van der Feest & Fikkert, (2015)",24mo,35,175,0.09959292143521044,0.02093665364583333,24.560997145731942,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135","van der Feest & Fikkert, (2015)",20mo,35,176,0.4806440991003635,0.02323977864583333,20.593441343764756,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135","van der Feest & Fikkert, (2015)",20mo,35,177,0.44744645862196,0.02291883680555555,20.593441343764756,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135","van der Feest & Fikkert, (2015)",20mo,35,178,-0.1876388374866284,0.02120008680555555,20.593441343764756,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135","van der Feest & Fikkert, (2015)",20mo,35,179,0.30310889132455354,0.02179036458333333,20.593441343764756,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135","van der Feest & Fikkert, (2015)",20mo,35,180,0.31176914536239797,0.02184583333333333,20.593441343764756,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135","van der Feest & Fikkert, (2015)",20mo,35,181,0.4907477288111819,0.02334201388888888,20.593441343764756,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135","van der Feest & Fikkert, (2015)",20mo,35,182,0.2886751345948129,0.02170138888888888,20.593441343764756,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Van der Feest, S. V. H. & Fikkert, P. (2015). Building phonological lexical representations. Phonology, 32(2), 207-239, doi: 10.1017/S0952675715000135","van der Feest & Fikkert, (2015)",20mo,35,183,0.3391932831489052,0.02203179253472222,20.593441343764756,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),22mo_affricate,36,184,-0.7770707041013926,0.05171998443295325,22.045627220271463,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),22mo_affricate,36,185,-1.091443206134918,0.06710067044747318,22.045627220271463,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),22mo_affricate,36,186,-0.8512942171243032,0.05450974783485111,22.045627220271463,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),22mo_fricative,36,187,-1.2433226231560448,0.0703590436840504,22.045627220271463,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),22mo_fricative,36,188,-1.0264290237814488,0.06907717417862413,22.045627220271463,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),22mo_fricative,36,189,-1.7567161756024119,0.08175071835587727,22.045627220271463,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),22mo_stop,36,190,-0.7626422985560616,0.05307810104926213,22.045627220271463,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),22mo_stop,36,191,-0.8769433489958249,0.05123652274094462,22.045627220271463,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),22mo_stop,36,192,-0.76814507992677294,0.052639539775218173,22.045627220271463,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),25mo_fricative,36,193,-2.1077915539077434,0.19046011129791168,25.035421671902913,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),25mo_fricative,36,194,-0.4732884364942453,0.11361582222553245,25.035421671902913,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),25mo_stop,36,195,-0.3482833638736826,0.109970037043088,25.035421671902913,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",Altvater-Mackensen (2010),25mo_stop,36,196,-1.0584926297446915,0.10839435131177312,25.035421671902913,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"White, K. S., & Aslin, R. N. (2011). Adaptation to novel accents by toddlers. Developmental Science, 14(2), 372-384. doi:10.1111/j.1467-7687.2010.00986.x",White & Aslin (2011),control,37,197,1.3339221917377402,0.1574728505671007,18.76835253290622,eye-tracking,looking,NA,familiarization
Mispronunciation sensitivity,"White, K. S., & Aslin, R. N. (2011). Adaptation to novel accents by toddlers. Developmental Science, 14(2), 372-384. doi:10.1111/j.1467-7687.2010.00986.x",White & Aslin (2011),control,37,198,0.6541760643876963,0.10116443013407396,18.76835253290622,eye-tracking,looking,NA,familiarization
Mispronunciation sensitivity,"White, K. S., & Aslin, R. N. (2011). Adaptation to novel accents by toddlers. Developmental Science, 14(2), 372-384. doi:10.1111/j.1467-7687.2010.00986.x",White & Aslin (2011),control,37,199,0.08698176834761086,0.08364857616770323,18.76835253290622,eye-tracking,looking,NA,familiarization
Mispronunciation sensitivity,"White, K. S., & Aslin, R. N. (2011). Adaptation to novel accents by toddlers. Developmental Science, 14(2), 372-384. doi:10.1111/j.1467-7687.2010.00986.x",White & Aslin (2011),control,37,200,-0.43146288748983463,0.09109000930337774,18.76835253290622,eye-tracking,looking,NA,familiarization
Mispronunciation sensitivity,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),6_to_7_misp,38,201,0.33333333333333337,0.03518518518518519,6.827244912626543,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),6_to_7_misp,38,202,0.36734693877551017,0.04447799527974454,7.017254563748742,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),8_to_10_misp,38,203,-0.04591836734693877,0.03128294525718451,9.332840510072074,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),8_to_10_misp,38,204,0.01833333333333333,0.04167366898148147,9.401973757161338,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),11_to_14_misp,38,205,0.16666666666666669,0.02816358024691358,12.73126758249656,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),11_to_14_misp,38,206,0.6333333333333334,0.02858465608465608,12.706235446313064,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),6_to_7_misp,38,207,0.746506656050163,0.07521388786844695,7.003889196903427,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),8_to_10_misp,38,208,0.6013159732726777,0.06559946943646855,9.673936631142322,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),11_to_14_misp,38,209,0.7265723498919402,0.05745244044607946,12.805936877553956,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Delle Luche, C., Durrant, S., Poltrock, S., & Floccia, C. (2015). A methodological investigation of the Intermodal Preferential Looking paradigm: Methods of analyses, picture selection and data rejection criteria. Infant Behavior and Development, 40, 151–172. http://doi.org/10.1016/j.infbeh.2015.05.005",Delle Luche et al. (2015),no_fixation,39,210,-0.5824640012283383,0.03838468958817313,20.232037618842273,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Delle Luche, C., Durrant, S., Poltrock, S., & Floccia, C. (2015). A methodological investigation of the Intermodal Preferential Looking paradigm: Methods of analyses, picture selection and data rejection criteria. Infant Behavior and Development, 40, 151–172. http://doi.org/10.1016/j.infbeh.2015.05.005",Delle Luche et al. (2015),no_fixation,39,211,-0.1516414755583105,0.08057487842773754,20.232037618842273,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Delle Luche, C., Durrant, S., Poltrock, S., & Floccia, C. (2015). A methodological investigation of the Intermodal Preferential Looking paradigm: Methods of analyses, picture selection and data rejection criteria. Infant Behavior and Development, 40, 151–172. http://doi.org/10.1016/j.infbeh.2015.05.005",Delle Luche et al. (2015),fixation,39,212,-0.34332864334031954,0.07627900330344761,19.52762890408427,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Delle Luche, C., Durrant, S., Poltrock, S., & Floccia, C. (2015). A methodological investigation of the Intermodal Preferential Looking paradigm: Methods of analyses, picture selection and data rejection criteria. Infant Behavior and Development, 40, 151–172. http://doi.org/10.1016/j.infbeh.2015.05.005",Delle Luche et al. (2015),fixation,39,213,-0.24108842630673627,0.07478523010247647,19.52762890408427,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Durrant, S., Delle Luche, C., Cattani, A., & Floccia, C. (2014). Monodialectal and multidialectal infants ’ representation of familiar words. Journal of Child Language. http://doi.org/10.1017/S0305000914000063",Durrant et al. (2014),typical,40,214,1.3822970543546582,0.1649999230399239,19.81412349329555,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Durrant, S., Delle Luche, C., Cattani, A., & Floccia, C. (2014). Monodialectal and multidialectal infants ’ representation of familiar words. Journal of Child Language. http://doi.org/10.1017/S0305000914000063",Durrant et al. (2014),typical,40,215,0.1530532627878282,0.10198204066406252,19.81412349329555,eye-tracking,looking,NA,test_only
Mispronunciation sensitivity,"Durrant, S., Delle Luche, C., Cattani, A., & Floccia, C. (2014). Monodialectal and multidialectal infants ’ representation of familiar words. Journal of Child Language. http://doi.org/10.1017/S0305000914000063",Durrant et al. (2014),multi_dialect,40,216,0.8791131895268094,0.12415125,20.05856383087948,eye-tracking,looking,NA,test_only
