ds_clean,native_lang,infant_type,infant_type_clincal,infant_type_language,infant_native_lang,response_mode,method,dependent_measure,looking,behavioral_measure,unique_row,study_ID,long_cite,short_cite,peer_reviewed,coder,expt_num,expt_condition,same_infant,exposure_phase,participant_design,group_name_1,group_name_2,n_1,n_2,mean_age_1,mean_age_2,x_1,x_2,SD_1,SD_2,t,F,r,d,d_var,corr,test_lang,stimuli_link,data_link,age_range_1,age_range_2,n_excluded_1,n_excluded_2,gender_1,gender_2,num_trials,special_cases_measures,x_dif,SD_dif,contrast_sampa,audio_condition,speaker,speech_type,object_stimulus,cue_type,N_AFC,mean_comprehension_vocab,mean_production_vocab,pointing_modality,motive,correlation_type,condition_type,stimulus_naturalness,contrast_pseudoIPA,sampa_comments,counterbalanced,backness,height,nasality,roundness,tenseness,length,F1_1,F2_1,F1_2,F2_2,duration_word_1,duration_word_2,duration_vowel_1,duration_vowel_2,peripherality,Linguistic,words_to_passage,edge_alignment,familiarization_voice,familiarization_register,familiarization_affect,test_voice,test_register,indexical,rule.type,repetitions,types,tokens,expt_condition2,word_round,word_spiky,multiple_age_groups_younger_older,replication,native,label_present,instruction_code,taxonomic_type,tokens_per_trial,word_types_per_cond,publication_type,main_or_baseline_study,Modality,Semantics,TrainingRule,Speech,Nonspeech,CorrectPronunciation,Mispronunciation,is_correct,n_feature,type_feature,mispron_location,scenarios,Hamlin_Lab,stimuli_type,minimal_pairs,cues_present,word_typicality,ME_trial_type,preceding,task_difficulty,median_production_vocab,sentence_structure,agent_argument_type,patient_argument_type,stimuli_modality,stimuli_actor,transitive_event,intransitive_event,presentation_type,character_identification,practice_phase,test_mass_or_distributed,n_train_test_pair,n_test_trial_per_pair,n_repetitions_sentence,n_repetitions_video,learning_domain,live_video,task,rhythm_class,speech_manip,percentV,deltaC,deltaV,VarcoV,nPVI_V,rPVI_C,corr_imputed,dataset,short_name,domain,d_calc,d_var_calc,g_calc,g_var_calc,r_calc,r_var_calc,z_calc,z_var_calc,log_odds_calc,log_odds_var_calc,es_method,mean_age,n,same_infant_calc,all_mod,mean_age_months,year,doi,original_ma,2nd coder,stimulus_set,lab,main_question_IDS_preference,trial_control,human_coded,data_from_figure,effect_significance_reported,fussers,non_criterion,criterion,criterion_definition,exclusionCriteria,num_minimum_trials,mean_vocab,speaker_fam,speaker_experience,speaker_female,presentation,setting,Coder 1 Comments,Coder 2 Comments,by_major_author,major_author
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,17,2,"White, K. S., & Morgan, J. L. (2008). Sub-segmental detail in early lexical representations. Journal of Memory and Language, 59(1), 114-132.",White & Morgan (2008),yes,Von Holzen,3,voice+manner,3_19mos,test_only,within_one,NA,NA,30,NA,584,NA,-0.01,0,-0.209587713,NA,-0.34,NA,NA,NA,NA,NA,native,NA,NA,NA,NA,10,NA,0.566666667,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,consonant,onset,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5654761395,Mispronunciation sensitivity,MPs,early_language,0.04771272064026005,0.03337127506184825,0.04643470133739594,0.03160747122208379,0.02384957457984858,0.00832859062033697,0.02385409802060562,0.03703703703703703,0.08654130236318854,0.10978709440679368,group_means_one,584,30,2 3_19mos,NA,19.187252304975463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,18,2,"White, K. S., & Morgan, J. L. (2008). Sub-segmental detail in early lexical representations. Journal of Memory and Language, 59(1), 114-132.",White & Morgan (2008),yes,Von Holzen,3,manner+place,3_19mos,test_only,within_one,NA,NA,30,NA,584,NA,-0.01,0,0.181642685,NA,-0.35,NA,NA,NA,NA,NA,native,NA,NA,NA,NA,10,NA,0.566666667,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,consonant,onset,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2424115106,Mispronunciation sensitivity,MPs,early_language,-0.05505313907906613,0.03338384746870765,-0.05357850142516258,0.03161937912752834,-0.02751614685575305,0.00832701907364821,-0.02752309452213056,0.03703703703703703,-0.09985534866070814,0.10982845596748428,group_means_one,584,30,2 3_19mos,NA,19.187252304975463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,197,37,"White, K. S., & Aslin, R. N. (2011). Adaptation to novel accents by toddlers. Developmental Science, 14(2), 372-384. doi:10.1111/j.1467-7687.2010.00986.x",White & Aslin (2011),yes,Von Holzen,1,correct_familiarized,control,familiarization,within_one,NA,NA,12,NA,571.25,NA,0.146176999,0,0.109584352,NA,4.62,NA,NA,NA,NA,NA,native,NA,NA,64,NA,NA,NA,0.4583333333,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,vowel,medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,Mispronunciation sensitivity,MPs,early_language,1.3339221917377402,0.1574728505671007,1.2338780273574097,0.1347377077664755,0.554869763129398,0.01305235990345752,0.6253900805093748,0.1111111111111111,2.4194672233118273,0.518064913003048,group_means_one,571.25,12,37 control,NA,18.76835253290622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,198,37,"White, K. S., & Aslin, R. N. (2011). Adaptation to novel accents by toddlers. Developmental Science, 14(2), 372-384. doi:10.1111/j.1467-7687.2010.00986.x",White & Aslin (2011),yes,Von Holzen,1,correct_not_familiarized,control,familiarization,within_one,NA,NA,12,NA,571.25,NA,0.101393745,0,0.154994581,NA,2.27,NA,NA,NA,NA,NA,native,NA,NA,64,NA,NA,NA,0.4583333333,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,vowel,medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07041082364,Mispronunciation sensitivity,MPs,early_language,0.6541760643876963,0.10116443013407396,0.605112859558619,0.08655881553346705,0.31088049581562915,0.01864407233839498,0.3215198114050064,0.1111111111111111,1.186544129683646,0.3328176349616511,group_means_one,571.25,12,37 control,NA,18.76835253290622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,199,37,"White, K. S., & Aslin, R. N. (2011). Adaptation to novel accents by toddlers. Developmental Science, 14(2), 372-384. doi:10.1111/j.1467-7687.2010.00986.x",White & Aslin (2011),yes,Von Holzen,1,misp_familiarized,control,familiarization,within_one,NA,NA,12,NA,571.25,NA,0.01574765,0,0.181045411,NA,0.3,NA,NA,NA,NA,NA,native,NA,NA,64,NA,NA,NA,0.4583333333,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,vowel,medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04469904874,Mispronunciation sensitivity,MPs,early_language,0.08698176834761086,0.08364857616770323,0.08045813572154005,0.07157181298349108,0.04344981186072745,0.02079392825966231,0.04347718564059318,0.1111111111111111,0.15776747612886458,0.2751927851632074,group_means_one,571.25,12,37 control,NA,18.76835253290622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,200,37,"White, K. S., & Aslin, R. N. (2011). Adaptation to novel accents by toddlers. Developmental Science, 14(2), 372-384. doi:10.1111/j.1467-7687.2010.00986.x",White & Aslin (2011),yes,Von Holzen,1,misp_not_familiarized,control,familiarization,within_one,NA,NA,12,NA,571.25,NA,-0.057353862,0,0.132928842,NA,1.5,NA,NA,NA,NA,NA,native,NA,NA,64,NA,NA,NA,0.4583333333,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,vowel,medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2424115106,Mispronunciation sensitivity,MPs,early_language,-0.43146288748983463,0.09109000930337774,-0.39910317092809705,0.07793888921020259,-0.21088006278669125,0.01986749849928206,-0.21409218893252616,0.1111111111111111,-0.7825871110197219,0.29967411890529583,group_means_one,571.25,12,37 control,NA,18.76835253290622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,201,38,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),yes,Von Holzen,1,misp_fam,6_to_7_misp,test_only,within_one,NA,NA,30,NA,207.8,NA,0.04,0,0.12,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,56,NA,NA,NA,0.43,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,vowel,onset/medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,Mispronunciation sensitivity,MPs,early_language,0.33333333333333337,0.03518518518518519,0.3244047619047619,0.03332550902305366,0.16439898730535732,0.00810218545791957,0.16590455026930118,0.03703703703703703,0.6045997880780727,0.11575461951894928,group_means_one,207.8,30,38 6_to_7_misp,NA,6.827244912626543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,202,38,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),yes,Von Holzen,1,correct_unfam_voice,6_to_7_misp,test_only,within_one,NA,NA,24,NA,213.5833,NA,0.036,0,0.098,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,60,NA,NA,NA,0.43,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,vowel,onset/medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04469904874,Mispronunciation sensitivity,MPs,early_language,0.36734693877551017,0.04447799527974454,0.35482374768089053,0.04149709657749927,0.18065152032833257,0.01006598692098344,0.1826561067497647,0.04761904761904761,0.6662936440044065,0.1463267393215328,group_means_one,213.5833,24,38 6_to_7_misp,NA,7.017254563748742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,203,38,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),yes,Von Holzen,1,misp_fam,8_to_10_misp,test_only,within_one,NA,NA,32,NA,284.0625,NA,-0.0045,0,0.098,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,87,NA,NA,NA,0.43,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,vowel,onset/medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0930921904,Mispronunciation sensitivity,MPs,early_language,-0.04591836734693877,0.03128294525718451,-0.0447704081632653,0.02973834983511102,-0.02295313489502016,0.00780838184513746,-0.02295716709521464,0.03448275862068965,-0.08328670550055081,0.1029167647297819,group_means_one,284.0625,32,38 8_to_10_misp,NA,9.332840510072074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,204,38,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),yes,Von Holzen,1,correct_unfam_voice,8_to_10_misp,test_only,within_one,NA,NA,24,NA,286.1667,NA,0.0022,0,0.12,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,85,NA,NA,NA,0.43,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,vowel,onset/medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1576869023,Mispronunciation sensitivity,MPs,early_language,0.01833333333333333,0.04167366898148147,0.01770833333333333,0.03888071518481453,0.00916628156362119,0.01041579137732716,0.00916653829574899,0.04761904761904761,0.03325298834429399,0.1371008755963902,group_means_one,286.1667,24,38 8_to_10_misp,NA,9.401973757161338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,205,38,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),yes,Von Holzen,1,misp_fam,11_to_14_misp,test_only,within_one,NA,NA,36,NA,387.5,NA,0.02,0,0.12,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,118,NA,NA,NA,0.43,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,vowel,onset/medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07181010647,Mispronunciation sensitivity,MPs,early_language,0.16666666666666669,0.02816358024691358,0.16299019607843138,0.02693477351793113,0.08304547985373999,0.00689622370740907,0.08323718288418647,0.0303030303030303,0.30229989403903634,0.09265446518512388,group_means_one,387.5,36,38 11_to_14_misp,NA,12.73126758249656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,206,38,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),yes,Von Holzen,1,correct_unfam_voice,11_to_14_misp,test_only,within_one,NA,NA,42,NA,386.7381,NA,0.095,0,0.15,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,119,NA,NA,NA,0.43,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,vowel,onset/medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08137588442,Mispronunciation sensitivity,MPs,early_language,0.6333333333333334,0.02858465608465608,0.6214583333333333,0.02752278077463624,0.3018917046944022,0.00536495341368454,0.3115997007979394,0.02564102564102564,1.148739597348338,0.09403974916558246,group_means_one,386.7381,42,38 11_to_14_misp,NA,12.706235446313064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,207,38,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),yes,Von Holzen,1,correct_mother_voice,6_to_7_misp,test_only,within_one,NA,NA,17,NA,213.1765,NA,0.07500339,0,0.1004725,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,59,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,vowel,onset/medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06633877011,Mispronunciation sensitivity,MPs,early_language,0.746506656050163,0.07521388786844695,0.7091813232476548,0.06788053380127336,0.3496883793798188,0.01271461215072454,0.36508867517648,0.07142857142857142,1.3540132981403976,0.2474437729098218,group_means_one,213.1765,17,38 6_to_7_misp,NA,7.003889196903427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,208,38,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),yes,Von Holzen,1,correct_mother_voice,8_to_10_misp,test_only,within_one,NA,NA,18,NA,294.4444,NA,0.08049847,0,0.1338705,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,79,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,vowel,onset/medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04978409061,Mispronunciation sensitivity,MPs,early_language,0.6013159732726777,0.06559946943646855,0.5731292870255209,0.05959365863601061,0.28792592742042267,0.01264994136955771,0.2963032273605789,0.06666666666666667,1.090666530025863,0.21581360408643227,group_means_one,294.4444,18,38 8_to_10_misp,NA,9.673936631142322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mispronunciation sensitivity,American English,typical,typical,monolingual,NA,eye-tracking,looking while listening,looking_time_change_pc,yes,looking,209,38,"Bergelson, E., & Swingley, D. (2017). Young Infants ’ Word Comprehension Given An Unfamiliar Talker or Altered Pronunciations. Child Development, 0(0), 1–10. http://doi.org/10.1111/cdev.12888",Bergelson & Aslin (2017),yes,Von Holzen,1,correct_mother_voice,11_to_14_misp,test_only,within_one,NA,NA,22,NA,389.7727,NA,0.11000131,0,0.1513976,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,103,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,vowel,onset/medial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2666786063,Mispronunciation sensitivity,MPs,early_language,0.7265723498919402,0.05745244044607946,0.6993258867709925,0.0532242999070008,0.34145234465167634,0.00990229499670841,0.35573562859662394,0.05263157894736842,1.3178564663041628,0.18901095302665,group_means_one,389.7727,22,38 11_to_14_misp,NA,12.805936877553956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
